user,restoran,text,pesanan,harga,lokasi,kategori,rating
henie_herliani,Smooly Juice,"Paling recomended varian juicenya , ga terlalu kental & manisnya pas . Varian smoothienya juga enak. Klo dari varian non juice milky marie nya enak , berasa biskuitnya","Orange booster, guava juice, Soursop Juice, Melon Juice, es leci yakult, baloon smoothie, milky marie"," < Rp. 50.000


",Antapani,Minuman,4.0
henie_herliani,Baso Goreng Anugerah,"beli baso goreng disini ngantrinya berjam2. Rasanya enak gurih , lembut didalem garing diluar. Ditambah saosnya yg bikin mantap .",baso goreng," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Pajajaran,Indonesia,3.2
henie_herliani,Hau's Tea,"cakue terfavorit . Cakuenya besar2 , garing diluar lembut didalam . Ditambah saosnya yg ada ras. Asem2nya bikin tambah ketagihan",Cakue haus 's tea," < Rp. 50.000


",Pajajaran,Indonesia,3.8
henie_herliani,Domino's Pizza,"dough pizzanya enak kering tapi lembut ada taburan keju juga bikin enak dan gurih. Ditambah topping daging , saus keju & sausnya bikin tambah kaya rasa","sausage pizza, Beef Rasher"," < Rp. 50.000


",[ Antapani ],,3.8
henie_herliani,Kopi Soe,"es roegal nya enak banget . Perpaduan rum , susu & regal yg pas . Buat yg suka ngopi , cocok bgt nyobain kopisoe goela merah . Kopinya yg strong ditambah gula merah bikin pas dilidah","Es Roegal, Es Kopisoe Goela Merah"," < Rp. 50.000


",Antapani,Minuman,3.8
henie_herliani,Street Boba,shibuya fresh milk yg jadi andalan disini . Susu yg segar ditambah boba yg lembut . Namba kawaiipon rasa yg unik diantara campuran susu dan boba ada rasa klepon juga . Sakai dogaba ada potongan nangka yg bikin rasanya jadi tak terduga,"Shibuya Fresh Milk, namba kawaiipon, Sakai dogaba"," < Rp. 50.000


",Antapani,Bubble Tea,3.8
henie_herliani,Hop Hop,"choco taronya enak coklatnya terasa manisnya pas ada rasa2 taro juga.mango tanggo nya seger , manisnya pas. Lychee blend enak lycheenya berasa","Choco Taro, Mango Tango, lychee blend"," < Rp. 50.000


",Merdeka,Bubble Tea,3.6
henie_herliani,Auntie Anne's,"pretzel triple cheese nya enak banget kejunya berasa garing , lembut & gurih",Triple Cheese Pretzel," < Rp. 50.000


",Gatot Subroto,Snack,3.6
henie_herliani,Kkuldak,"cemilan sambil nongki. Chicken skinnya garing , Original ga ada penambahan rasa . Tatertotsnya garing lembut didalam ,Rasanya original","chicken skin, tatertots"," < Rp. 50.000


",Merdeka,Snack,3.6
henie_herliani,Selasih,"nasi goreng terinya enak , porsinya lumayan.byk juga potongan terinya. Venetian chickennya the best. Mashed potatonya gurih , ayamnya garing dengan perpaduan saus yg enak .","Nasi Goreng Teri, Venetian chicken, Ice Lemon Tea, Ice Sweet Tea, Coca Cola"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Surapati,Indonesia,4.0
henie_herliani,Fruity,"avocadonya enak terasa , manisnya pas . Blackberry enak manisnya pas . Potongan buahnya juga banyak","Avocado, Blackberry"," < Rp. 50.000


",Merdeka,Minuman,3.8
henie_herliani,RamenYA,pertama nyoba Ramen Ya ! Dan lgsg suka . Kaldunya enak & gurih . Mienya bisa pilih lurus / keriting. Byk varian menu ramennya . Porsinya lumayan bikin kenyang . Wajib coba bagi pecinta ramen,"karage ramen, Legendary Chicken Ramen, Legendary Chicken Ramen Spicy, Sweet Tea"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Gatot Subroto,Jepang,4.0
henie_herliani,Nyapii,"nyobain sei sapi disini pas banget ada promo buy 1 get 1. Lgag nyoba 4 macam saus / sambal. Dagingnya enak tipis2 , ada lemaknya dikit. Korean spicy sausnya enak bumbunya berasa & ga terlalu pedas. Saus mentainya juga enak cocok sama sei sapinya.sambel padangnya pedes . Tapi yg paling juara sambel tempongnya pedes , asin ada aroma jeruknya seger bikin ketagihan","paket sei sapi saus mentai, paket sei sapi korean spicy, paket sei sapi sambel tempong, paket sei sapi sambal padang"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Indonesia,4.0
henie_herliani,Roppan,"akhirnya nemu lagi roppan , setelah sekian lama nyari dimall ga ada 😁  Double choconya garing diluar lembut didalem ada isian coklat + topping coklat juga. Oreogami isinya vla oreo , diatasnya coklat + oreo. chiizu meru , isinya krim atasnya parutan keju. Tiramatcha , isinya krim .yg lucu toppingnya gambar gunung .unik banget","Double Choco, Oreogami, chiizu meru, tiramatcha"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dago Bawah,Jepang,4.0
henie_herliani,Chatime,"Nyoba botol baru popcan , lucu . Apple smith nya enak seger ada shimmering2nya gitu . Klo milk tea nya udah pasti recommended soalnya best seller","popcan milk tea, popcan apple smith"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Merdeka,Bubble Tea,3.6
henie_herliani,Banyu Minuman,pertama nyoba minuman banyu ini lgsg ketagihan . Marie regalnya berasa manisnya pas . Cokleat alpukatnya enak banget perpaduan yg pas antara cokelat & alpukat bikin nagih,"Marie regal ( besar / dingin ), cokelat alpukat ( besar / dingin )"," < Rp. 50.000


",Antapani,Minuman,4.0
henie_herliani,Whai Choco,"ke 2 kalinya kesini , choco berrynya enak perpaduan coklat & strawberry yg enak & pas. Es kopi susu black pink nya juga enak , kopinya berasa ditambah rasa strawberry jadi bikin pas rasa kopinya ..","Choco Berry, es kopi susu black pink"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Minuman,3.8
henie_herliani,Bakso Chuanki Akang Bandung,"baksonya unik berbentuk bulan , diluarnya bulatan telor kuning luarnya telor putih & didalemya baso.  Rasanya enak & pas . Ada kuah pedas & original.",Bakso cuanki bulan," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Indonesia,4.0
henie_herliani,Ngikan,"ikannya lembut , tepungya crispy banget  , nasinya berbumbu enak rasanya ditambah sambel matah bikin lahap makan 😁. Bakal kesini lagi buat nyoba sambal yg lainnya 👍",paket Ngikan sambal matah," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",[ Riau ],,4.0
henie_herliani,Harum Manis Pastry & Bakery,nyobain karena lagi ada promo buy 1 get 1 😁 dan terkejut pas nyobain rasanya lgsg 😍 cookie & cream boba milknya enak banget 👍 klo yg matcha boba ada rasa pait dari matchanya.dan yg paling bikin ketagihan boba nya 👍👍👍lembut banget & enak . Pasti balik lagi kesini soalnya enak 👍,"Ice blended matcha boba, cookie & cream boba milk"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Toko Roti dan Kue,4.0
henie_herliani,Marase - Vio Hotel,nasi rempahnya enak kaya bumbu tapi ga bikin enek . Ayam turkynya enak bumbunya berasa potongannya juga besar. Bebek bakarnya empuk & enak ditambah nasi yg berwarna yg lucu 😁 dan yg paling juara adalah sambelnya yg pedes gila bumbunya berasa bikin ketagihan 👍,"Ayam Turky Lada Edan, bebek bakar perancis, es gula asem, Es Soda Gembira"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,","[ Riau, Indonesia,Arab/Timur Tengah ]",,4.0
henie_herliani,Bebek Ali Borme,"pertama kesini dan lgsg suka 😍 bikin ketagihan karena bebeknya enak , lembut , sambelnya juara 👍sayangnya ga kebagian menu lain karna dtgnya kemaleman 😥",Nasi + Bebek Goreng," < Rp. 50.000


",Dipatiukur,Indonesia,3.8
henie_herliani,Foodpedia Dago,"chicken cordon bleu nya enak , ayam + kejunya terasa. Cuman french friesnya aja dikit . Ayam gepreknya enak + empuk ditambah sambal dabu jadi tambah enak . kulit Pizzanya empuk didalam crispy diluar , topping daging & kejunya lumayan banyak .","Ayam geprek + nasi dabu, Pizza Original, chicken cordon bleu, Ice Lemon Tea"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dipatiukur,Kafe,4.0
henie_herliani,Kedai Anvil,"nyoba menu spesial disini. Bali choco creamnya ga terlalu creamy , rasa coklat bali juga berasa asem terus kurang manis. Klo es kopi susu anvilnya lumayan , kopinya berasa banget ditambah susu jadi pas walaupun ga terlalu manis .","Bali Choco Cream, Es Kopi Susu Anvil"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Antapani,Kafe,4.0
henie_herliani,Donat Pops,"pertama kali nyoba donat pops ini & lgsg suka . Tekstur donatnya empuk , wangi , ditambah topping yg bikin donatnya tambah enak. Donat pops ini bikin ketagihan .","Donat lumer, donat tabur"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dago Bawah,Donat,3.8
henie_herliani,Whai Choco,"brown sugar milk bobanya enak , seger , bobanya lembut . vietnam drip nya kopinya terasa banget ditambah susu kental manis bikin pas kopinya","Vietnam drip, brown sugar milk boba"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Minuman,3.8
henie_herliani,Bakpao Djakarta,"pertama nyoba bakpao djakarta & terkejut dengan rasanya 😍 bakpaonya kenyal , lembut , isiianya juga enak  👍","bakpao keroppi ( keju ), bakpao porroro ( susu )"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Cihampelas,Bakpao,3.8
henie_herliani,Bakso Boedjangan,"dagingnya terasa , kenyalnya pas . ditambah isian baso cabe rawit yg bikin tambah mantap. porsinya lumayan banyak , kuahnya berasa. mie ayamnya lumayan ,","bakso super pedas, Mie Ayam Gerobak"," < Rp. 50.000


",Cihampelas,Indonesia,3.8
henie_herliani,Geprek Bensu,"paketnya lumayan banyak , harganya terjangkau . ayamnya enak garing diluar , lembut didalam . ditambah sambel pedas diatas ayam yg bikin tambah maknyos . minumannya lumayan enak","paket geprek bensu nasi roa, Paket Geprek Bensu, bensu kids keju, bensu drink leci, bensu drink apple, bensu drink mangga"," < Rp. 50.000


",Antapani,Indonesia,3.8
henie_herliani,Justus Steakhouse,"potongan dagingnya lumayan besar , lembut dagingnya gampang dikunyah ditambah aneka saus steak yg menyempurnakan rasa.","American Mix Grill, Ice Lemon Tea"," < Rp. 50.000


",Dago Bawah,Barat,4.2
henie_herliani,Hop Hop,"rasa coklat di choco almondnya terasa ditambah almond jadi tambah enak . perpaduan antara avocado & matcha juga pas , ga terlalu manis jadi matchanya terasa","choco almond, Avocado Matcha"," < Rp. 50.000


",Merdeka,Bubble Tea,3.8
henie_herliani,Xi Bo Ba,"brown sugarnya terasa manisnya pas , fresh milknya seger banget , boba nya lembut gampang dikunyah",brown sugar fresh milk," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Bubble Tea,3.8
henie_herliani,Go Milk,minuman olahan susu yg enak banget . cheesecake nya enak susunya terasa & pas . hazelnutnya enak perpaduan susu & hazelnut yg sgt cocok,"Cheesecake, Hazelnut"," < Rp. 50.000


",Antapani,Minuman,3.8
henie_herliani,Insinyur Martabak,"sesuai judul keju edan , jadi kejunya ada diluar sama didalam martabaknya. martabaknya lembut didalam , manisnya juga pas",keju edan L," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Kiaracondong,Indonesia,3.8
henie_herliani,Wingz O Wingz,"bomb rice level 10 nya juara enak , pedesnya terasa ditambah ayam yg saus super hot jadi npol pedasnya . saus salted egg nya juga enak berasa bumbu ditambah ayamnya yg udah enak . crazy bowl nyoba yg paha ayam fillet ditambah saus keju, ada scramble eggnya juga... aduh enak bangetttt","combo 1 saus salted egg, combo 1 saus super hot, crazy bowl saus keju, Milo"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Antapani,Barat,4.2
henie_herliani,Kuma Ramen,"chicken katsu curry nya juara 🏆rasanya enak banget 👍bumbunya berasa , katsu crispy diluar lembut didalam . udonnya juga enak lembut , ditambah chicken katsu tambah enak .","Chicken Katsu Udon, Chicken Katsu Curry, Ice Sweet Tea, ice coffe"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Jepang,4.0
henie_herliani,Ramen Bajuri,"karage udon pake kuah suju alias susu keju beuh.... rasanya enak banget , ditambah sambal tambah lezat . udonnya lembut , karagenya juga enak . semua menu disini enak2 sangat recomended 👍","Hot milo, ice lechy tea, karage udon, tebasaki udon"," < Rp. 50.000


",Burangrang,Jepang,4.0
henie_herliani,Shihlin,"ayamnya gede banget , bisa buat 2 org 😁 ayamnya garing diluar , lembut didalam 👍 ditambah bumbu yg bisa kalian pilih + bumbu pedasnya juga .",XXL Crispy Chicken Barbeque," < Rp. 50.000


",Sukajadi,Snack,3.8
henie_herliani,Jumbo Eatery,"sajiannya dipiring besar , tapi porsinya pas buat 1 org , rasa makananya lumayan. porsi minumannya juga byk 1 gelas full isinya . buat yg suka makan byk + rame2 wajib kesini","chicken steak mozarella, Mix grill, ice milo, Ice Taro, Ice Lemon Tea"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Riau,Barat,4.0
henie_herliani,Duri Durian,"sajian durian yg unik , pake minuman matcha ditambah  3 skop dagiang durian. rasanya enak , perpaduan yg pas 👌",Matcha durian flava," < Rp. 50.000


",Dago Atas,Dessert,3.8
henie_herliani,Roti Gempol,pertama nyoba roti gempol ini & lgsg cocok 👌 roti gandumnya lembut ditambah topping susu + keju jadi sempurna 👍,gandum perseorangan keju + susu," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Trunojoyo,Toko Roti,4.0
henie_herliani,Kenzu,"matchanya berasa bgt ,tapi ga pait 👍 komposisinya pas manis , kental , enak banget pokoknya",Matcha Latte," < Rp. 50.000


",Cihampelas,Minuman,4.0
henie_herliani,Co.choc,"nyobain yg best sellernya signarure dark chocolate. coklatnya berasa tapi ga pait , manisnya pas",Signature Dark Chocolate," < Rp. 50.000


",Antapani,Minuman,3.8
henie_herliani,Bakso Kemon,"bakso kejunya enak , kenyalnya pas , isian kejunya banyak + basonya besar . ditambah isian mie , sayur juga ditambah baso kecil 3 , bikin kenyang 😁",Bakso Keju," < Rp. 50.000


",Antapani,Indonesia,4.2
henie_herliani,Fat Oppa,nyobain budae jjigae yg isinya sayuran ditambah aneka olahan ikan + kuah tomyan. rasanya pedas asem . tapi kurang berasa bumbunya 🤔 bbq fried chicken w / cheese porsinya sedikit & kekunya kurang terasa,"Sweet Tea, Milk Tea, bbq fried chicken w/cheese, Budae jjigae, rice"," < Rp. 50.000


",Karapitan,Korea,3.2
henie_herliani,Kolato,"minuman coklat yg bisa pilih level coklat sesuai yg kalian mau , coklatnya terasa , variannya banyak","ini teh coklat, es coklat tok level 1"," < Rp. 50.000


",Dago Bawah,Minuman,3.8
henie_herliani,Buttercup Signature Boulangerie - Hotel Four Points by Sheraton,"hunky dory : ikan dory nya lembut didalam garing diluar .grilled  beef nya dipotong kecil2 disajikan di atas nasi , dagingnya empuk & berasa bumbunya. yg paling favorite chicken colo , dada ayam yg diatasnya pake sambel matah + remahan rengginang  rasanya enak , pedes 👍","grilled beef tamarind, hunky dory, chicken colo"," < Rp. 50.000


",Dago Bawah,Kafe,3.2
henie_herliani,Ayam Jerit,"ayam katsunya garing diluar lembut didalam , ukurannya lumayan gede. paket ayam gebug nya juara , ayamnya garing , bumbunya berasa , sambalnya pedes mantap","mie katsu jerit, paket ayam gebug, Es Teh Manis"," < Rp. 50.000


",Antapani,Indonesia,3.8
henie_herliani,Pempek Ny. Kamto,"ga ke itung lagi udah brp kali makan pempek disini 😁 pempeknya enak , ga bau ikan sama sekali , cuko nya ada 2 pilihan pedas sama yg biasa ini yg jadi unggulan .","Pempek Kapal Selam, pempek lenggang panggang"," < Rp. 50.000


",Braga,Indonesia,4.0
henie_herliani,Wingz O Wingz,"ayamnya enak , byk pilihan saus , tgl pilih yg kalian suka. favorite aq sih yg super hot, ayam garing ditambah saus pedas juara banget 👍porsinya lumayan banyak , harga terjangkau , pelayanan 👍 ga heran selalu penuh","Combo rice, combo fries, Beef Burger"," < Rp. 50.000


",Antapani,Barat,4.2
henie_herliani,Bensu Bakso,"kuahnya enak , kenyal basonya pas , porsinya lumayan banyak 😁 ada pilihan kuah original sama kuah pedas lho , yg suka baso wajib coba 👍 byk pilihan basonya juga","pakwt bakso telur, paket bask tetelan, Es Teh Manis"," < Rp. 50.000


",Veteran,Indonesia,3.8
henie_herliani,I-Cup,"nyobain varian teh nya ...rasa fruit punch seger , campuran antara teh & buahnya pas terasa . Rasa marquisa juga seger banget , manisnya pas","Tea fruit punch, tea marquisa"," < Rp. 50.000


",Trunojoyo,Bubble Tea,3.6
henie_herliani,HAUS!,"ovaltine nya beli ukuran gede , pas nyoba aduh.... Enak banget , ovaltine nya kerasa banget , es nya juga ga terlalu byk , recommended 👍 nah klo Thai tea beli yg ukuran kecil aja soalnya udah sering nyoba 😁 tehnya terasa , manisnya pas 👍 ga heran selalu ngantri , rasa , harga recommended 👍","Thai Tea Ice, Ovaltine Ice"," < Rp. 50.000


",Kiaracondong,Minuman,3.8
henie_herliani,Sama Dengan,"liat tempatnya yg cozy jadi penasaran sama makanannya 😁 nyoba nasi goreng kikil , bumbunya terasa ,ada telor ceplok , kerupuk  ,emping ,ada potongan kikilnya , ada sate kikil juga 2 tusuk , porsinya besar, pokoknya komplit & kenyang banget 😀klo nasi goreng kampungnya sama rasanya enak cuman bedanya dikasih sate ayam 2 tusuk juga. Americano icenya enak , kopinya sangat terasa , gulanya dipisah jadi manisnya bisa disesuaikan sama selera","Nasi goreng kikil, Nasi Goreng Kampung, americano ice"," < Rp. 50.000


",Cipaganti,Kafe,4.0
henie_herliani,Seblak Sultan,"nyoba seblak yg biasa karena baru pertama kali ke sini 😁 dan harus pilih 5 item buat seblaknya , saya pilih kikil , telor puyuh. , kwetiau. ,batagor , siomay . Pas Dateng seblaknya kaget , porsinya byk bisa buat ber 2 , pas nyoba rasanya lebih kaget lagi enak 👍 asin , pedes + bumbunya berasa. Ga cukup sekali , wajib dtg lagi karena recommended",Seblak biasa," < Rp. 50.000


",Trunojoyo,Indonesia,4.2
henie_herliani,Kabobs,"nyoba pesen yg full meat , pas nyobain beuh..... Enak bingitz .. dagingnya banyak , porsinya gede , sayurannya juga ga pelit . Pantesan selalu ngantri 😁",Full meat," < Rp. 50.000


",Merdeka,Arab/Timur Tengah,4.0
henie_herliani,Ayam Geprek Pangeran,"nyoba paket ayam geprek saus keju , yummy  saus kejunya enak , berasa kejunya 👌 nambah sambel Buto ijo , pedesnya nampol banget 👍 sambal matahnya juga enak 👍 paket disini udah termasuk nasi sama air es teh tawar yg bisa kalian Refill sepuasnya 👍 kecuali ayamnya 😂","Ayam geprek saus keju, ayam geprek sambal matah"," < Rp. 50.000


",Antapani,Indonesia,3.8
henie_herliani,Boemi Mitoha,"tampilan makanannya prasmanan , byk macemnya . Gepuknya juara , empuk , bumbunya terasa . Semur jengkolnya juga empuk tapi rasanya enak 👍 nasi merahnya juga empuk , biasanya diyg lain suka keras 😁 tahu kriuknya enak banget sampe nambah 2x 😁 diluar garing didalam lembut tahunya 👌","Iga Bakar, Semur Jengkol, jengkol jos, Gepuk, Ayam Goreng, alpukat kerok, es pepende, Tahu kriuk, usus sapi"," < Rp. 50.000


",Riau,Indonesia,4.0
henie_herliani,Royal Kashimura Japanese Shabu & BBQ,"udah ke 2 kalinya ke sini & ga pernah bosen 😁 pelayanan , makanan , tempatnya semua recommended banget 👍 beefnya 3 plate buat 1 org. ,tapi ada daging , udang , kerang yg bisa diambil lagi sampai puas 👌 minumannya pun beragam , ada dessert nya juga .",Paket all you can eat," Rp. 50.000 - Rp. 100.000


",Riau,Jepang,3.8
henie_herliani,Torico Restaurant,"nyoba katsu nya disini , ayamnya enak berasa bumbunya, garing diluar tapi lembut didalam . Di restoran ini juga ada udon , sushi , bento dll.",Paket katsu," < Rp. 50.000


",Cihampelas,Jepang,4.0
henie_herliani,Hop Hop,"pertama kali nyoba minuman disini , ternyata rasanya enak 👌 matcha nya berasa , manisnya pas . Yg paling top harganya udah termasuk 2  topping yg bisa kalian pilih tanpa harus bayar lagi 👍",Matcha Green Tea," < Rp. 50.000


",Cihampelas,Bubble Tea,3.8
henie_herliani,The Kiosk,"restoran yg menyediakan macem2 makanan, jadi byk bgt pilihannya. Ayam panggang nya empuk , rasanya enak , plecing kangkungnya pedes 👍. Nasi gule nya enak. ,berasa bumbunya , ada potongan dagingnya juga. Milk tea nya juga 👌 perpaduan teh & susu yg pas , airnya juga hangat jadi bisa lgsg dinikmati 😁","Paket ayam panggang, nasi goreng gule, Susu Soda, Hot Milk Tea"," < Rp. 50.000


",Braga,Indonesia,4.0
henie_herliani,Mie Ayam Cipaganti,"mie ayam langganan dari dulu 😁 Mie nya lembut , potongan ayamnya dicampur jamur juga , basonya enak , membuat mie ayam ini jadi sempurna enaknya 👌",mie ayam baso," < Rp. 50.000


",Cipaganti,Indonesia,3.6
henie_herliani,Tengkleng Gajah,"nyoba tengkleng gajah yg digoreng , dagingnya tebal , dioles bumbu juga jadi rasanya enak , porsinya lumayan juga 😁 tambahin nasi biar kenyang 👍",Tengkleng gajah," < Rp. 50.000


",Soekarno Hatta,Indonesia,3.8
henie_herliani,Chacha Mango,"pertama kali nyoba mango sticky rice ... Duh.... Rasanya enak banget 👌 ketan putihnya empuk , dengan saus yg gurih ditambah potongan mangga yg manis 👍 bikin nagih pengen makan lagi 😁",mango sticky rice," < Rp. 50.000


",Supratman,Dessert,4.0
henie_herliani,Lomie & Bakmie Imam Bonjol,"pertama liat bentuknya aneh kental gitu 😁 pas nyoba rasanya duh.... Ternyata enak , mienya lembut ada kangkung sama togenya juga . Ditambah baso + pangsit + potongan ayam 👍 lengkaplah sudah kenikmatan yg hqq 👌",Lomie baso pangsit," < Rp. 50.000


",Dipatiukur,Indonesia,3.8
henie_herliani,Clemmons Express,"varian menunya banyak , tapi paling favorit beefy cheesy chicken 👌 ayamnya enak , lembut didalam , garing diluar 👍ditambah parutan keju yg banyak bikin tambah manyosss ... Ada French friesnya juga , porsinya juga lumayan banyak 😁","Chicken salami, Beefy Cheesy Chicken"," < Rp. 50.000


","[ Merdeka, Barat,Jepang ]",,3.6
henie_herliani,Tong Tji,"rasa tehnya enak , pekat tapi ga pait 👍manisnya juga pas . klo beli pasti pesennya yg jumbo 😁  selain ice tea juga ada menu lain , cemilannya juga ada 👍",Jumbo ice tea," < Rp. 50.000


",Merdeka,Minuman,3.8
henie_herliani,MM Juice,"biasanya kesini makan soto ayamnya yg juara 🏆 . Skrg nyoba menu lain 😁 bihun siramnya enak , isinya ada baso , sayur sama ayam. ,porsinya gede bisa buat ber 2. To g seng ayamnya enak juga berasa bumbunya , potongan ayamnya juga gede 👍 nah... Yg terakhir es telernya enak bangetttt , porsinya gede , isinya komplit , rasanya manis & legit 👌","Bihun siram ayam, tongseng ayam, Es Teler"," < Rp. 50.000


",Pasir Kaliki,Indonesia,4.0
henie_herliani,Richeese Factory,"restoran ayam yg favorit banget 👍 Ayamnya crispy , ada level pedesnya yg mantap . Dan yg paling juara banget saus kejunya 👌 ga bakal nemuin direstoran lain 😁",Paket fire chicken," < Rp. 50.000


",[ Merdeka ],,4.0
henie_herliani,Mie Ayam Plus Baso Mas Enggo,"mie nya lembut , kenyalnya pas 👍 daging ayamnya juga banyak , kuah + basonya mantabbb banget 👌 porsinya juga lumayan banyak , dengan harga yg sangat2 terjangkau cuma Rp 13.000 aja . Ga heran selalu penuh terus 😁",Mie Ayam Bakso," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Antapani,Indonesia,3.4
henie_herliani,Es Goyobod Kliningan,"minuman favoritnya semua org 😁 namanya goyobod . Isinya ada tape , roti ,es dll. Diminum disaat panas bikin seger 👌harganya terjangkau 👍 ga heran selalu penuh terus 😁",es goyobod," < Rp. 50.000


",Buah Batu,Dessert,3.4
henie_herliani,McDonald's,"nyobain spicy chicken yg katanya enak 🙄 dan pas nyoba sendiri tenyata... Uenakkkk banget 👌🏆 ayamnya crispy , pedesnya pol... Potongan ayamnya juga besar 👍 bikin ketagihan pengen beli lagi , sampe kebawa mimpi 😁",Paket spicy chicken," < Rp. 50.000


",[ Merdeka ],,4.2
henie_herliani,Lotteria,"nyoba makanan junk food yg satu ini 😁 beli paket bigbang yg chicken burger , rotinya empuk , dagingnya tebal , rasanya juga enak 👍 byk varian menunya , porsi ditiap menunya juga banyak 👌",Bigbang paket," < Rp. 50.000


",[ Soekarno Hatta ],,4.0
henie_herliani,Cafe Halaman,"seneng banget klo makan disini 😍 tempat yg cozy , pelayanan yg cepat & ramah , makanan yg enak bikin betah ga mau pulang 😁  
Bakmi ayamnya enak , kaldunya gurih , porsinya gede 👌. 
Nasi goreng kampungnya endes banget , pake nasi merah pula 😎 . 
Minumannya pun enak2 semua 👍 yg suka nongkrong + makan , wajib banget kesini recommended 👍","Bakmi Ayam, Nasi Goreng Kampung, Ice milk tea, ice jasmine tea"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dago Bawah,Kafe,4.4
henie_herliani,Jigoku Ramen,"kuah ramennya enak, berasa bumbunya ,Byk aneka toppingnya 👌 minumannya pun ada ukuran jumbonya jadi bisa share sama temen / pacar 😁 ga heran klo kesini selalu ngantri karena selain enak , tempatnya cozy , pelayanan ramah 👍","Ramen chicken melt, ramem chicken karage, hulk"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Surapati,Jepang,4.0
henie_herliani,Pepper Lunch,"makanan yg disajikan hot plate , dimasak sendiri setelah makanannya datang 😁 
Campur saus asin, saus manis , cabe bubuk , merica juga setelah itu diaduk2. Rasanya enak , dagingnya banyak , porsinya juga gede , hati2 panas ya 👍","Beef Pepper Rice, chicken pepper rice, nestea lemonade, Milo"," Rp. 50.000 - Rp. 100.000


",Gatot Subroto,Jepang,3.6
henie_herliani,Makaroni Maknar,"cemilan yg enak , byk pilihan rasa . Makaroninya ada yg kering ada yg basah juga . Dengan harga Rp 5.000 kalian udah bisa pilih 4 rasa sesuai sama selera kamu 👍  
Isinya banyak pula ,😁 recommended banget buat yg suka ngemil 👌","Makaroni kering bbq asin, makaroni kering asin pedes daun jeruk keju"," < Rp. 50.000


",Antapani,Snack,3.4
henie_herliani,Cascara Coffee,"byk variasi coffe disini , byk yg recommended pula . Coffe nya enak ga pait , bisa bikin sendiri alias open bar 👌 ada juga menu cemilan buat nemenin ngopi 👍","Minty cascara, slingshot, tiramisu coffe blend, caffe latte, hot pure chocolate, Siomay, pisang kapit"," < Rp. 50.000



Makasih Infonya!

Kamu belum login,",Dago Atas,Kafe,4.2
henie_herliani,Danau Sentani,"makanan khas Papua, pertama nyoba papeda 😁 ternyata lembut 👌 ditambah tumis kangkung + ikan kuah kuning rasanya cocok banget 👌.      bakar batu tuh isinya kukusan jagung , ubi , talas , ada potongan daging sapinya juga , enak banget lembut 👍 byk varian mknan & minumannya juga . Tempatnya 😎","Bakar batu, Papeda, ikan kuah kuning, Tumis Kangkung, Secret Garden, Hot Tea, Hot Lemon Tea"," Rp. 50.000 - Rp. 100.000


",Ciumbuleuit,Indonesia,3.8
henie_herliani,Samsob Mongolian Suki,"Suki & BBQ terbaru . .. tempatnya luas , kuahnya ada tomyam, spicy & original . Daging sapinya ada tenderloin & sirloin . Ada daging ayam juga ada .dagingnya tipis2 jadi empuk 👌Dessert nya ada buah2an , puding , rujak juga. Minumannya ada orange jus , lemon tea .",All You Can Eat," Rp. 100.000 - Rp. 200.000


",Cipaganti,Mongolia,3.8
henie_herliani,La Boulangerie Parisienne,"kue nya enak2 recommended banget 👌 cheese cake nya kejunya berasa tapi ga bikin eneg , minumannya juga recommended . Dari makanan sampe minuman byk varian bikin bingung milih , rasanya enak2 👌 tempatnya betah banget","Oreo Cheese Cake, paris brest aux fruit, trilogy chocolate mousse cake, Cinnamon Roll, cheese croissant, hot cappucino, Red Velvet, machaffogato"," < Rp. 50.000


",Progo,Kafe,4.8
